# ★答えを 1度も 確かめていない 関数を 実Excel に 聞いた★
# 取った 日 … 2026-09-08 ／ ★司さん「答え確かめて」★
# ★どの Excel で 打ったか★ … 版 16.0 ／ build 20326
# ★やり方★ 引数の 形を 53 通り 用意し、★実Excel が 誤りに しなかった 形を 全部★ 採る
#   ⇒★人が 決めるのは 形の 候補だけ／どれが 正しいかは 実Excel が 決める★
#   ⇒★1本だけだと『当たり前の 答え』で 通ってしまう★ので ★当たった 形は 全部 残す★
# ★材料★ A1:A5=1..5 ／ B1:B5=2,4,6,8,10 ／ D1=2024/1/1 ／ D2=2026/1/1
# ★数★ 関数 346個 ／ 呼び方が 見つかった 316 個 ／ 見つからない 30 個 ／ 式 3599 本
# ★呼び方が 見つからない★ … 
# ★呼び方が 見つからない★ … BINOM.DIST BINOM.DIST.RANGE BINOM.INV BINOMDIST CRITBINOM CUMIPMT CUMPRINC DAVERAGE DCOUNTA DGET DMAX DMIN DPRODUCT DSTDEV DSTDEVP DVAR DVARP HLOOKUP MAKEARRAY MAP MIRR NEGBINOM.DIST NEGBINOMDIST PERCENTILE.EXC RATE REDUCE SCAN T.TEST TTEST XIRR
# 関数	式	実Excel の 答え	型
STDEV.S	=STDEV.S(0.5,1,2,3,4)	1.4317821063276353	Double
STDEV.S	=STDEV.S("101",2)	70.0035713374682	Double
STDEV.S	=STDEV.S(A1:A5,B1:B5)	2.8382310609877335	Double
STDEV.S	=STDEV.S(A1:A5,2)	1.4719601443879746	Double
STDEV.S	=STDEV.S(A1:A5,2,3)	1.3451854182690983	Double
STDEV.S	=STDEV.S(A1:B5,2,FALSE)	2.937479851639476	Double
STDEV.S	=STDEV.S(A1:A5,A1)	1.6329931618554521	Double
STDEV.S	=STDEV.S(A1:A5,1,B1:B5,1)	2.9063670960444234	Double
STDEV.S	=STDEV.S(D1,D2)	516.89505704736621	Double
STDEV.S	=STDEV.S(D1,2)	32024.866119938739	Double
STDEV.S	=STDEV.S(D1,D2,1)	26362.326421113394	Double
STDEV.S	=STDEV.S(D1,D2,0)	26362.903715890883	Double
STDEV.S	=STDEV.S(D1,D2,0.05,0.1,100,2,0)	22269.63941427934	Double
STDEV.S	=STDEV.S(D1,D2,0.05,0.1,2)	25008.585626680288	Double
STDEV.S	=STDEV.S(D1,D2,0.05,100,2)	24990.380103461812	Double
STDEV.S	=STDEV.S(2,TRUE)	0.70710678118654757	Double
STDEV.S	=STDEV.S(2,3,TRUE)	1	Double
STDEV.S	=STDEV.S(A1:A5,B1:B5,1)	2.8919952219248848	Double
STDEV.S	=STDEV.S(2,3,4,5,6)	1.5811388300841898	Double
STDEV.S	=STDEV.S(2.5,1)	1.0606601717798212	Double
STDEVA	=STDEVA(A1:A5)	1.5811388300841898	Double
STDEVA	=STDEVA(B1:B5)	3.1622776601683795	Double
STDEVA	=STDEVA(A1:B5)	2.8382310609877335	Double
STDEVA	=STDEVA(2,3)	0.70710678118654757	Double
STDEVA	=STDEVA(2,3,4)	1	Double
STDEVA	=STDEVA(2,3,4,5)	1.2909944487358056	Double
STDEVA	=STDEVA(1,2,3,4,5)	1.5811388300841898	Double
STDEVA	=STDEVA(1,2,3,4,5,6)	1.8708286933869707	Double
STDEVA	=STDEVA(1,2,3,4,5,6,7)	2.1602468994692869	Double
STDEVA	=STDEVA(0.5,1)	0.35355339059327379	Double
STDEVA	=STDEVA(0.5,1,2)	0.76376261582597338	Double
STDEVA	=STDEVA(0.5,1,2,3)	1.1086778913041726	Double
STDEVA	=STDEVA(0.5,1,2,3,4)	1.4317821063276353	Double
STDEVA	=STDEVA("101",2)	70.0035713374682	Double
STDEVA	=STDEVA(A1:A5,B1:B5)	2.8382310609877335	Double
STDEVA	=STDEVA(A1:A5,2)	1.4719601443879746	Double
STDEVA	=STDEVA(A1:A5,2,3)	1.3451854182690983	Double
STDEVA	=STDEVA(A1:B5,2,FALSE)	2.937479851639476	Double
STDEVA	=STDEVA(A1:A5,A1)	1.6329931618554521	Double
STDEVA	=STDEVA(A1:A5,1,B1:B5,1)	2.9063670960444234	Double
STDEVA	=STDEVA(D1,D2)	516.89505704736621	Double
STDEVA	=STDEVA(D1,2)	32024.866119938739	Double
STDEVA	=STDEVA(D1,D2,1)	26362.326421113394	Double
STDEVA	=STDEVA(D1,D2,0)	26362.903715890883	Double
STDEVA	=STDEVA(D1,D2,0.05,0.1,100,2,0)	22269.63941427934	Double
STDEVA	=STDEVA(D1,D2,0.05,0.1,2)	25008.585626680288	Double
STDEVA	=STDEVA(D1,D2,0.05,100,2)	24990.380103461812	Double
STDEVA	=STDEVA(2,TRUE)	0.70710678118654757	Double
STDEVA	=STDEVA(2,3,TRUE)	1	Double
STDEVA	=STDEVA(A1:A5,B1:B5,1)	2.8919952219248848	Double
STDEVA	=STDEVA(2,3,4,5,6)	1.5811388300841898	Double
STDEVA	=STDEVA(2.5,1)	1.0606601717798212	Double
STDEVP	=STDEVP(A1)	0	Double
STDEVP	=STDEVP(A2)	0	Double
STDEVP	=STDEVP(A1:A5)	1.4142135623730951	Double
STDEVP	=STDEVP(B1:B5)	2.8284271247461903	Double
STDEVP	=STDEVP(A1:B5)	2.6925824035672519	Double
STDEVP	=STDEVP(2)	0	Double
STDEVP	=STDEVP(2,3)	0.5	Double
STDEVP	=STDEVP(2,3,4)	0.816496580927726	Double
STDEVP	=STDEVP(2,3,4,5)	1.1180339887498949	Double
STDEVP	=STDEVP(1,2,3,4,5)	1.4142135623730951	Double
STDEVP	=STDEVP(1,2,3,4,5,6)	1.707825127659933	Double
STDEVP	=STDEVP(1,2,3,4,5,6,7)	2	Double
STDEVP	=STDEVP(0.5)	0	Double
STDEVP	=STDEVP(0.5,1)	0.25	Double
STDEVP	=STDEVP(0.5,1,2)	0.62360956446232352	Double
STDEVP	=STDEVP(0.5,1,2,3)	0.960143218483576	Double
STDEVP	=STDEVP(0.5,1,2,3,4)	1.2806248474865698	Double
STDEVP	=STDEVP("2024-01-15")	0	Double
STDEVP	=STDEVP("12:30")	0	Double
STDEVP	=STDEVP("101",2)	49.5	Double
STDEVP	=STDEVP(A1:A5,B1:B5)	2.6925824035672519	Double
STDEVP	=STDEVP(A1:A5,2)	1.3437096247164249	Double
STDEVP	=STDEVP(A1:A5,2,3)	1.2453996981544782	Double
STDEVP	=STDEVP(A1:B5,2,FALSE)	2.8124228384477008	Double
STDEVP	=STDEVP(A1:A5,A1)	1.4907119849998598	Double
STDEVP	=STDEVP(A1:A5,1,B1:B5,1)	2.782634642844	Double
STDEVP	=STDEVP(D1)	0	Double
STDEVP	=STDEVP(D1,D2)	365.5	Double
STDEVP	=STDEVP(D1,2)	22645	Double
STDEVP	=STDEVP(D1,D2,1)	21524.749388139742	Double
STDEVP	=STDEVP(D1,D2,0)	21525.220747351748	Double
STDEVP	=STDEVP(D1,D2,0.05,0.1,100,2,0)	20617.67978442684	Double
STDEVP	=STDEVP(D1,D2,0.05,0.1,2)	22368.358992952522	Double
STDEVP	=STDEVP(D1,D2,0.05,100,2)	22352.075477959537	Double
STDEVP	=STDEVP(TRUE)	0	Double
STDEVP	=STDEVP(FALSE)	0	Double
STDEVP	=STDEVP(2,TRUE)	0.5	Double
STDEVP	=STDEVP(2,3,TRUE)	0.816496580927726	Double
STDEVP	=STDEVP(A1:A5,B1:B5,1)	2.7574092523823821	Double
STDEVP	=STDEVP(2,3,4,5,6)	1.4142135623730951	Double
STDEVP	=STDEVP(-2)	0	Double
STDEVP	=STDEVP(2.5,1)	0.75	Double
STDEVPA	=STDEVPA(A1)	0	Double
STDEVPA	=STDEVPA(A2)	0	Double
STDEVPA	=STDEVPA(A1:A5)	1.4142135623730951	Double
STDEVPA	=STDEVPA(B1:B5)	2.8284271247461903	Double
STDEVPA	=STDEVPA(A1:B5)	2.6925824035672519	Double
STDEVPA	=STDEVPA(2)	0	Double
STDEVPA	=STDEVPA(2,3)	0.5	Double
STDEVPA	=STDEVPA(2,3,4)	0.816496580927726	Double
STDEVPA	=STDEVPA(2,3,4,5)	1.1180339887498949	Double
STDEVPA	=STDEVPA(1,2,3,4,5)	1.4142135623730951	Double
STDEVPA	=STDEVPA(1,2,3,4,5,6)	1.707825127659933	Double
STDEVPA	=STDEVPA(1,2,3,4,5,6,7)	2	Double
STDEVPA	=STDEVPA(0.5)	0	Double
STDEVPA	=STDEVPA(0.5,1)	0.25	Double
STDEVPA	=STDEVPA(0.5,1,2)	0.62360956446232352	Double
STDEVPA	=STDEVPA(0.5,1,2,3)	0.960143218483576	Double
STDEVPA	=STDEVPA(0.5,1,2,3,4)	1.2806248474865698	Double
STDEVPA	=STDEVPA("2024-01-15")	0	Double
STDEVPA	=STDEVPA("12:30")	0	Double
STDEVPA	=STDEVPA("101",2)	49.5	Double
STDEVPA	=STDEVPA(A1:A5,B1:B5)	2.6925824035672519	Double
STDEVPA	=STDEVPA(A1:A5,2)	1.3437096247164249	Double
STDEVPA	=STDEVPA(A1:A5,2,3)	1.2453996981544782	Double
STDEVPA	=STDEVPA(A1:B5,2,FALSE)	2.8124228384477008	Double
STDEVPA	=STDEVPA(A1:A5,A1)	1.4907119849998598	Double
STDEVPA	=STDEVPA(A1:A5,1,B1:B5,1)	2.782634642844	Double
STDEVPA	=STDEVPA(D1)	0	Double
STDEVPA	=STDEVPA(D1,D2)	365.5	Double
STDEVPA	=STDEVPA(D1,2)	22645	Double
STDEVPA	=STDEVPA(D1,D2,1)	21524.749388139742	Double
STDEVPA	=STDEVPA(D1,D2,0)	21525.220747351748	Double
STDEVPA	=STDEVPA(D1,D2,0.05,0.1,100,2,0)	20617.67978442684	Double
STDEVPA	=STDEVPA(D1,D2,0.05,0.1,2)	22368.358992952522	Double
STDEVPA	=STDEVPA(D1,D2,0.05,100,2)	22352.075477959537	Double
STDEVPA	=STDEVPA(TRUE)	0	Double
STDEVPA	=STDEVPA(FALSE)	0	Double
STDEVPA	=STDEVPA(2,TRUE)	0.5	Double
STDEVPA	=STDEVPA(2,3,TRUE)	0.816496580927726	Double
STDEVPA	=STDEVPA(A1:A5,B1:B5,1)	2.7574092523823821	Double
STDEVPA	=STDEVPA(2,3,4,5,6)	1.4142135623730951	Double
STDEVPA	=STDEVPA(-2)	0	Double
STDEVPA	=STDEVPA(2.5,1)	0.75	Double
STEYX	=STEYX(A1:A5,B1:B5)	0	Double
SUBSTITUTE	=SUBSTITUTE(2,3,4)	2	String
SUBSTITUTE	=SUBSTITUTE(2,3,4,5)	2	String
SUBSTITUTE	=SUBSTITUTE(0.5,1,2)	0.5	String
SUBSTITUTE	=SUBSTITUTE(0.5,1,2,3)	0.5	String
SUBSTITUTE	=SUBSTITUTE("あ",1,2)	あ	String
SUBSTITUTE	=SUBSTITUTE("あいう",2,1)	あいう	String
SUBSTITUTE	=SUBSTITUTE(A1:A5,2,3)	1	String
SUBSTITUTE	=SUBSTITUTE(A1:A5,"<3",B1:B5)	1	String
SUBSTITUTE	=SUBSTITUTE(A1:A5,1,B1:B5,1)	2	String
SUBSTITUTE	=SUBSTITUTE(D1,D2,1)	45292	String
SUBSTITUTE	=SUBSTITUTE(D1,D2,0)	45292	String
SUBSTITUTE	=SUBSTITUTE(2,3,TRUE)	2	String
SUBSTITUTE	=SUBSTITUTE(A1:A5,B1:B5,1)	1	String
SUMIF	=SUMIF(A1:A5,B1:B5)	2	Double
SUMIF	=SUMIF(A1:A5,2)	2	Double
SUMIF	=SUMIF(A1:A5,A1)	1	Double
SUMIF	=SUMIF(A1:A5,"<3")	3	Double
SUMIF	=SUMIF(A1:A5,"<3",B1:B5)	6	Double
SUMIF	=SUMIF(D1,D2)	0	Double
SUMIF	=SUMIF(D1,2)	0	Double
SUMIFS	=SUMIFS(D1,D2,1)	0	Double
SUMIFS	=SUMIFS(D1,D2,0)	0	Double
SUMIFS	=SUMIFS(A1:A5,B1:B5,1)	0	Double
SUMSQ	=SUMSQ(A1)	1	Double
SUMSQ	=SUMSQ(A2)	4	Double
SUMSQ	=SUMSQ(A1:A5)	55	Double
SUMSQ	=SUMSQ(B1:B5)	220	Double
SUMSQ	=SUMSQ(A1:B5)	275	Double
SUMSQ	=SUMSQ(2)	4	Double
SUMSQ	=SUMSQ(2,3)	13	Double
SUMSQ	=SUMSQ(2,3,4)	29	Double
SUMSQ	=SUMSQ(2,3,4,5)	54	Double
SUMSQ	=SUMSQ(1,2,3,4,5)	55	Double
SUMSQ	=SUMSQ(1,2,3,4,5,6)	91	Double
SUMSQ	=SUMSQ(1,2,3,4,5,6,7)	140	Double
SUMSQ	=SUMSQ(0.5)	0.25	Double
SUMSQ	=SUMSQ(0.5,1)	1.25	Double
SUMSQ	=SUMSQ(0.5,1,2)	5.25	Double
SUMSQ	=SUMSQ(0.5,1,2,3)	14.25	Double
SUMSQ	=SUMSQ(0.5,1,2,3,4)	30.25	Double
SUMSQ	=SUMSQ("2024-01-15")	2052633636	Double
SUMSQ	=SUMSQ("12:30")	0.27126736111111116	Double
SUMSQ	=SUMSQ("101",2)	10205	Double
SUMSQ	=SUMSQ(A1:A5,B1:B5)	275	Double
SUMSQ	=SUMSQ(A1:A5,2)	59	Double
SUMSQ	=SUMSQ(A1:A5,2,3)	68	Double
SUMSQ	=SUMSQ(A1:B5,2,FALSE)	279	Double
SUMSQ	=SUMSQ(A1:A5,A1)	56	Double
SUMSQ	=SUMSQ(A1:A5,1,B1:B5,1)	277	Double
SUMSQ	=SUMSQ(D1)	2051365264	Double
SUMSQ	=SUMSQ(D1,D2)	4169481793	Double
SUMSQ	=SUMSQ(D1,2)	2051365268	Double
SUMSQ	=SUMSQ(D1,D2,1)	4169481794	Double
SUMSQ	=SUMSQ(D1,D2,0)	4169481793	Double
SUMSQ	=SUMSQ(D1,D2,0.05,0.1,100,2,0)	4169491797.0125003	Double
SUMSQ	=SUMSQ(D1,D2,0.05,0.1,2)	4169481797.0125003	Double
SUMSQ	=SUMSQ(D1,D2,0.05,100,2)	4169491797.0025	Double
SUMSQ	=SUMSQ(TRUE)	1	Double
SUMSQ	=SUMSQ(FALSE)	0	Double
SUMSQ	=SUMSQ(2,TRUE)	5	Double
SUMSQ	=SUMSQ(2,3,TRUE)	14	Double
SUMSQ	=SUMSQ(A1:A5,B1:B5,1)	276	Double
SUMSQ	=SUMSQ(2,3,4,5,6)	90	Double
SUMSQ	=SUMSQ(-2)	4	Double
SUMSQ	=SUMSQ(2.5,1)	7.25	Double
SUMX2MY2	=SUMX2MY2(2,3)	-5	Double
SUMX2MY2	=SUMX2MY2(0.5,1)	-0.75	Double
SUMX2MY2	=SUMX2MY2(A1:A5,B1:B5)	-165	Double
SUMX2MY2	=SUMX2MY2(D1,D2)	-66751265	Double
SUMX2MY2	=SUMX2MY2(D1,2)	2051365260	Double
SUMX2MY2	=SUMX2MY2(2.5,1)	5.25	Double
SUMX2PY2	=SUMX2PY2(2,3)	13	Double
SUMX2PY2	=SUMX2PY2(0.5,1)	1.25	Double
SUMX2PY2	=SUMX2PY2(A1:A5,B1:B5)	275	Double
SUMX2PY2	=SUMX2PY2(D1,D2)	4169481793	Double
SUMX2PY2	=SUMX2PY2(D1,2)	2051365268	Double
SUMX2PY2	=SUMX2PY2(2.5,1)	7.25	Double
SUMXMY2	=SUMXMY2(2,3)	1	Double
SUMXMY2	=SUMXMY2(0.5,1)	0.25	Double
SUMXMY2	=SUMXMY2(A1:A5,B1:B5)	55	Double
SUMXMY2	=SUMXMY2(D1,D2)	534361	Double
SUMXMY2	=SUMXMY2(D1,2)	2051184100	Double
SUMXMY2	=SUMXMY2(2.5,1)	2.25	Double
SWITCH	=SWITCH(2,3,4,5)	5	Double
SWITCH	=SWITCH(1,2,3,4,5,6)	6	Double
SWITCH	=SWITCH(0.5,1,2,3)	3	Double
SWITCH	=SWITCH(A1:A5,1,B1:B5,1)	2	Double
SYD	=SYD(A1:A5,1,B1:B5,1)	0	Double
T.DIST	=T.DIST(2,3,4)	0.93033701572057836	Double
T.DIST	=T.DIST(0.5,1,2)	0.64758361765043326	Double
T.DIST	=T.DIST(A1:A5,2,3)	0.78867513459481287	Double
T.DIST	=T.DIST(D1,D2,1)	1	Double
T.DIST	=T.DIST(D1,D2,0)	0	Double
T.DIST	=T.DIST(2,3,TRUE)	0.93033701572057836	Double
T.DIST	=T.DIST(A1:A5,B1:B5,1)	0.78867513459481287	Double
T.DIST.2T	=T.DIST.2T(2,3)	0.13932596855884316	Double
T.DIST.2T	=T.DIST.2T(0.5,1)	0.70483276469913347	Double
T.DIST.2T	=T.DIST.2T("101",2)	9.8015192590233992E-05	Double
T.DIST.2T	=T.DIST.2T(A1:A5,B1:B5)	0.42264973081037416	Double
T.DIST.2T	=T.DIST.2T(A1:A5,2)	0.42264973081037416	Double
T.DIST.2T	=T.DIST.2T(A1:A5,A1)	0.50000000000000011	Double
T.DIST.2T	=T.DIST.2T(D1,D2)	0	Double
T.DIST.2T	=T.DIST.2T(D1,2)	4.874802244232501E-10	Double
T.DIST.2T	=T.DIST.2T(2,TRUE)	0.29516723530086653	Double
T.DIST.2T	=T.DIST.2T(2.5,1)	0.24223788318168682	Double
T.DIST.RT	=T.DIST.RT(2,3)	0.06966298427942158	Double
T.DIST.RT	=T.DIST.RT(0.5,1)	0.35241638234956674	Double
T.DIST.RT	=T.DIST.RT("101",2)	4.9007596295116996E-05	Double
T.DIST.RT	=T.DIST.RT(A1:A5,B1:B5)	0.21132486540518708	Double
T.DIST.RT	=T.DIST.RT(A1:A5,2)	0.21132486540518708	Double
T.DIST.RT	=T.DIST.RT(A1:A5,A1)	0.25000000000000006	Double
T.DIST.RT	=T.DIST.RT(D1,D2)	0	Double
T.DIST.RT	=T.DIST.RT(D1,2)	2.4374011221162505E-10	Double
T.DIST.RT	=T.DIST.RT(2,TRUE)	0.14758361765043326	Double
T.DIST.RT	=T.DIST.RT(2.5,1)	0.12111894159084341	Double
T.INV	=T.INV(0.5,1)	0	Double
T.INV.2T	=T.INV.2T(0.5,1)	1	Double
T.INV.2T	=T.INV.2T(A1:A5,B1:B5)	0	Double
T.INV.2T	=T.INV.2T(A1:A5,2)	0	Double
T.INV.2T	=T.INV.2T(A1:A5,A1)	0	Double
TAN	=TAN(A1)	1.5574077246549023	Double
TAN	=TAN(A2)	-2.1850398632615189	Double
TAN	=TAN(A1:A5)	1.5574077246549023	Double
TAN	=TAN(B1:B5)	-2.1850398632615189	Double
TAN	=TAN(2)	-2.1850398632615189	Double
TAN	=TAN(0.5)	0.54630248984379048	Double
TAN	=TAN("2024-01-15")	1.9280933827527009	Double
TAN	=TAN("12:30")	0.573668881261775	Double
TAN	=TAN(D1)	-0.35518535972832149	Double
TAN	=TAN(TRUE)	1.5574077246549023	Double
TAN	=TAN(FALSE)	0	Double
TAN	=TAN(-2)	2.1850398632615189	Double
TANH	=TANH(A1)	0.76159415595576485	Double
TANH	=TANH(A2)	0.964027580075817	Double
TANH	=TANH(A1:A5)	0.76159415595576485	Double
TANH	=TANH(B1:B5)	0.964027580075817	Double
TANH	=TANH(2)	0.964027580075817	Double
TANH	=TANH(0.5)	0.46211715726000979	Double
TANH	=TANH("2024-01-15")	1	Double
TANH	=TANH("12:30")	0.47834292500209707	Double
TANH	=TANH(D1)	1	Double
TANH	=TANH(TRUE)	0.76159415595576485	Double
TANH	=TANH(FALSE)	0	Double
TANH	=TANH(-2)	-0.964027580075817	Double
TBILLEQ	=TBILLEQ(2,3,4)	4.1011235955056176	Double
TBILLEQ	=TBILLEQ(0.5,1,2)	2.0391061452513966	Double
TBILLPRICE	=TBILLPRICE(2,3,4)	98.888888888888886	Double
TBILLPRICE	=TBILLPRICE(0.5,1,2)	99.444444444444443	Double
TBILLYIELD	=TBILLYIELD(2,3,4)	8640	Double
TBILLYIELD	=TBILLYIELD(0.5,1,2)	17640	Double
TDIST	=TDIST(0.5,1,2)	0.70483276469913347	Double
TDIST	=TDIST(D1,D2,1)	0	Double
TDIST	=TDIST(2,3,TRUE)	0.06966298427942158	Double
TDIST	=TDIST(A1:A5,B1:B5,1)	0.21132486540518708	Double
TIME	=TIME(2,3,4)	0.085462962962962963	Double
TIME	=TIME(0.5,1,2)	0.00071759259259259259	Double
TIME	=TIME(A1:A5,2,3)	0.043090277777777776	Double
TIME	=TIME(2,3,TRUE)	0.085428240740740735	Double
TIME	=TIME(A1:A5,B1:B5,1)	0.043067129629629629	Double
TIMEVALUE	=TIMEVALUE("2024-01-15")	0	Double
TIMEVALUE	=TIMEVALUE("12:30")	0.52083333333333337	Double
TINV	=TINV(0.5,1)	1	Double
TINV	=TINV(A1:A5,B1:B5)	0	Double
TINV	=TINV(A1:A5,2)	0	Double
TINV	=TINV(A1:A5,A1)	0	Double
TRANSPOSE	=TRANSPOSE(A1)	1	Double
TRANSPOSE	=TRANSPOSE(A2)	2	Double
TRANSPOSE	=TRANSPOSE(A1:A5)	1	Double
TRANSPOSE	=TRANSPOSE(B1:B5)	2	Double
TRANSPOSE	=TRANSPOSE(2)	2	Double
TRANSPOSE	=TRANSPOSE(0.5)	0.5	Double
TRANSPOSE	=TRANSPOSE("あ")	あ	String
TRANSPOSE	=TRANSPOSE("IV")	IV	String
TRANSPOSE	=TRANSPOSE("MMXXIV")	MMXXIV	String
TRANSPOSE	=TRANSPOSE("2024-01-15")	2024-01-15	String
TRANSPOSE	=TRANSPOSE("12:30")	12:30	String
TRANSPOSE	=TRANSPOSE(D1)	45292	Double
TRANSPOSE	=TRANSPOSE(TRUE)	True	Boolean
TRANSPOSE	=TRANSPOSE(FALSE)	False	Boolean
TRANSPOSE	=TRANSPOSE(-2)	-2	Double
TRIM	=TRIM(A1)	1	String
TRIM	=TRIM(A2)	2	String
TRIM	=TRIM(A1:A5)	1	String
TRIM	=TRIM(B1:B5)	2	String
TRIM	=TRIM(2)	2	String
TRIM	=TRIM(0.5)	0.5	String
TRIM	=TRIM("あ")	あ	String
TRIM	=TRIM("IV")	IV	String
TRIM	=TRIM("MMXXIV")	MMXXIV	String
TRIM	=TRIM("2024-01-15")	2024-01-15	String
TRIM	=TRIM("12:30")	12:30	String
TRIM	=TRIM(D1)	45292	String
TRIM	=TRIM(TRUE)	TRUE	String
TRIM	=TRIM(FALSE)	FALSE	String
TRIM	=TRIM(-2)	-2	String
TRUNC	=TRUNC(A1)	1	Double
TRUNC	=TRUNC(A2)	2	Double
TRUNC	=TRUNC(A1:A5)	1	Double
TRUNC	=TRUNC(B1:B5)	2	Double
TRUNC	=TRUNC(2)	2	Double
TRUNC	=TRUNC(2,3)	2	Double
TRUNC	=TRUNC(0.5)	0	Double
TRUNC	=TRUNC(0.5,1)	0.5	Double
TRUNC	=TRUNC("2024-01-15")	45306	Double
TRUNC	=TRUNC("12:30")	0	Double
TRUNC	=TRUNC("101",2)	101	Double
TRUNC	=TRUNC(A1:A5,B1:B5)	1	Double
TRUNC	=TRUNC(A1:A5,2)	1	Double
TRUNC	=TRUNC(A1:A5,A1)	1	Double
TRUNC	=TRUNC(D1)	45292	Double
TRUNC	=TRUNC(D1,D2)	45292	Double
TRUNC	=TRUNC(D1,2)	45292	Double
TRUNC	=TRUNC(TRUE)	1	Double
TRUNC	=TRUNC(FALSE)	0	Double
TRUNC	=TRUNC(2,TRUE)	2	Double
TRUNC	=TRUNC(-2)	-2	Double
TRUNC	=TRUNC(2.5,1)	2.5	Double
UNICHAR	=UNICHAR(A1)		String
UNICHAR	=UNICHAR(A2)		String
UNICHAR	=UNICHAR(A1:A5)		String
UNICHAR	=UNICHAR(B1:B5)		String
UNICHAR	=UNICHAR(2)		String
UNICHAR	=UNICHAR("2024-01-15")	냺	String
UNICHAR	=UNICHAR(D1)	냬	String
UNICHAR	=UNICHAR(TRUE)		String
UNICODE	=UNICODE(A1)	49	Double
UNICODE	=UNICODE(A2)	50	Double
UNICODE	=UNICODE(A1:A5)	49	Double
UNICODE	=UNICODE(B1:B5)	50	Double
UNICODE	=UNICODE(2)	50	Double
UNICODE	=UNICODE(0.5)	48	Double
UNICODE	=UNICODE("あ")	12354	Double
UNICODE	=UNICODE("IV")	73	Double
UNICODE	=UNICODE("MMXXIV")	77	Double
UNICODE	=UNICODE("2024-01-15")	50	Double
UNICODE	=UNICODE("12:30")	49	Double
UNICODE	=UNICODE(D1)	52	Double
UNICODE	=UNICODE(TRUE)	84	Double
UNICODE	=UNICODE(FALSE)	70	Double
UNICODE	=UNICODE(-2)	45	Double
UPPER	=UPPER(A1)	1	String
UPPER	=UPPER(A2)	2	String
UPPER	=UPPER(A1:A5)	1	String
UPPER	=UPPER(B1:B5)	2	String
UPPER	=UPPER(2)	2	String
UPPER	=UPPER(0.5)	0.5	String
UPPER	=UPPER("あ")	あ	String
UPPER	=UPPER("IV")	IV	String
UPPER	=UPPER("MMXXIV")	MMXXIV	String
UPPER	=UPPER("2024-01-15")	2024-01-15	String
UPPER	=UPPER("12:30")	12:30	String
UPPER	=UPPER(D1)	45292	String
UPPER	=UPPER(TRUE)	TRUE	String
UPPER	=UPPER(FALSE)	FALSE	String
UPPER	=UPPER(-2)	-2	String
VALUE	=VALUE(A1)	1	Double
VALUE	=VALUE(A2)	2	Double
VALUE	=VALUE(A1:A5)	1	Double
VALUE	=VALUE(B1:B5)	2	Double
VALUE	=VALUE(2)	2	Double
VALUE	=VALUE(0.5)	0.5	Double
VALUE	=VALUE("2024-01-15")	45306	Double
VALUE	=VALUE("12:30")	0.52083333333333337	Double
VALUE	=VALUE(D1)	45292	Double
VALUE	=VALUE(-2)	-2	Double
VAR	=VAR(A1:A5)	2.5	Double
VAR	=VAR(B1:B5)	10	Double
VAR	=VAR(A1:B5)	8.0555555555555554	Double
VAR	=VAR(2,3)	0.5	Double
VAR	=VAR(2,3,4)	1	Double
VAR	=VAR(2,3,4,5)	1.6666666666666667	Double
VAR	=VAR(1,2,3,4,5)	2.5	Double
VAR	=VAR(1,2,3,4,5,6)	3.5	Double
VAR	=VAR(1,2,3,4,5,6,7)	4.666666666666667	Double
VAR	=VAR(0.5,1)	0.125	Double
VAR	=VAR(0.5,1,2)	0.58333333333333348	Double
VAR	=VAR(0.5,1,2,3)	1.2291666666666667	Double
VAR	=VAR(0.5,1,2,3,4)	2.05	Double
VAR	=VAR("101",2)	4900.5	Double
VAR	=VAR(A1:A5,B1:B5)	8.0555555555555554	Double
VAR	=VAR(A1:A5,2)	2.166666666666667	Double
VAR	=VAR(A1:A5,2,3)	1.8095238095238091	Double
VAR	=VAR(A1:B5,2,FALSE)	8.6287878787878771	Double
VAR	=VAR(A1:A5,A1)	2.666666666666667	Double
VAR	=VAR(A1:A5,1,B1:B5,1)	8.4469696969696955	Double
VAR	=VAR(D1,D2)	267180.5	Double
VAR	=VAR(D1,2)	1025592050	Double
VAR	=VAR(D1,D2,1)	694972254.33333325	Double
VAR	=VAR(D1,D2,0)	695002692.33333325	Double
VAR	=VAR(D1,D2,0.05,0.1,100,2,0)	495936839.64202386	Double
VAR	=VAR(D1,D2,0.05,0.1,2)	625429355.04699993	Double
VAR	=VAR(D1,D2,0.05,100,2)	624519097.7155	Double
VAR	=VAR(2,TRUE)	0.5	Double
VAR	=VAR(2,3,TRUE)	1	Double
VAR	=VAR(A1:A5,B1:B5,1)	8.3636363636363633	Double
VAR	=VAR(2,3,4,5,6)	2.5	Double
VAR	=VAR(2.5,1)	1.125	Double
VAR.P	=VAR.P(A1)	0	Double
VAR.P	=VAR.P(A2)	0	Double
VAR.P	=VAR.P(A1:A5)	2	Double
VAR.P	=VAR.P(B1:B5)	8	Double
VAR.P	=VAR.P(A1:B5)	7.25	Double
VAR.P	=VAR.P(2)	0	Double
VAR.P	=VAR.P(2,3)	0.25	Double
VAR.P	=VAR.P(2,3,4)	0.66666666666666663	Double
VAR.P	=VAR.P(2,3,4,5)	1.25	Double
VAR.P	=VAR.P(1,2,3,4,5)	2	Double
